,Sno.,State Name,District Name,Total households applied for job card,Total job cards issued,Total job cards (SC),Total job cards (ST),Total job cards (non-SC/ST),Total households demanded work,Total persons demanded work,Total households allotted work,Total persons allotted work,Total muster rolls filled,Total households worked,Total persons worked,Total households reached 100 day limit,Total persons with disability,Total households worked (non-SC/ST),Total person-days worked (non-SC/ST),Total SC households worked,Total person-days worked by SCs,Total ST households worked,Total person-days worked by STs,Total land reform/IAY households worked,Total person-days worked by women,Total person-days,Total SC households over 100 day limit,Total ST households over 100 day limit,"Labour exp. (disbursed, Rs. In Lakhs)","Material exp. (disbursed, Rs. In Lakhs)","Labour exp. (disbursed + pending, Rs. In Lakhs)","Material exp. (disbursed + pending, Rs. In Lakhs)",Amount sanctioned (Rs. In Lakhs),Total works,Total bank accounts,Total individual bank accounts,Total joint bank accounts,Amount disbursed to bank accounts,Total post office accounts,Total individual post office accounts,Total joint post office accounts,Amount disbursed to post office accounts,Total households completed<br>person-days in range:1-10,Total households completed<br>person-days in range:11-20,Total households completed<br>person-days in range:21-30,Total households completed<br>person-days in range:31-40,Total households completed<br>person-days in range:41-50,Total households completed<br>person-days in range:51-60,Total households completed<br>person-days in range:61-70,Total households completed<br>person-days in range:71-80,Total households completed<br>person-days in range:81-99,Total households completed<br>person-days in range:100,Total households completed<br>person-days in range:>100,Total households completed<br>person-days in range:>14,Total workers employed<br>in age group:18-30yrs,Total workers employed<br>in age group:30-40yrs,Total workers employed<br>in age group:40-50yrs,Total workers employed<br>in age group:50-60yrs,Total workers employed<br>in age group:>60yrs,Total households demanded<br>work(Apr),Total households demanded<br>work(May),Total households demanded<br>work(Jun),Total households demanded<br>work(Jul),Total households demanded<br>work(Aug),Total households demanded<br>work(Sep),Total households demanded<br>work(Oct),Total households demanded<br>work(Nov),Total households demanded<br>work(Dec),Total households demanded<br>work(Jan),Total households demanded<br>work(Feb),Total households demanded<br>work(Mar),Total persons demanded work(Apr),Total persons demanded work(May),Total persons demanded work(Jun),Total persons demanded work(Jul),Total persons demanded work(Aug),Total persons demanded work(Sep),Total persons demanded work(Oct),Total persons demanded work(Nov),Total persons demanded work(Dec),Total persons demanded work(Jan),Total persons demanded work(Feb),Total persons demanded work(Mar),Total households worked(Apr),Total households worked(May),Total households worked(Jun),Total households worked(Jul),Total households worked(Aug),Total households worked(Sep),Total households worked(Oct),Total households worked(Nov),Total households worked(Dec),Total households worked(Jan),Total households worked(Feb),Total households worked(Mar),Total persons worked(Apr),Total persons worked(May),Total persons worked(Jun),Total persons worked(Jul),Total persons worked(Aug),Total persons worked(Sep),Total persons worked(Oct),Total persons worked(Nov),Total persons worked(Dec),Total persons worked(Jan),Total persons worked(Feb),Total persons worked(Mar)
124,125.0,CHHATTISGARH,JASHPUR,201969,201714,12340,105052,84322,121002,284876,121074,285314,96460,120975,284699,16487,5682,46383,2357739,5088,245537,69504,3846677,2392,2455348,6449953,564,10080,8396,2834,8428,2834,86999,26255,63167,61334,1833,142858898,291237,284539,6698,620808072,69087,217399,348886,390958,496558,558371,552004,605048,1503969,479800,1227873,6299372,68928,97693,67089,37461,13532,45204,55779,35959,12905,5971,1009,4406,11691,26120,64663,73659,56997,78146,98949,58270,36698,15243,1220,5977,16344,39750,110768,127293,92609,45151,55733,35951,12902,5971,1009,4406,11690,26120,64633,73591,56952,757514,1088504,409946,248411,103336,10775,43546,136496,348539,1107853,1341030,854003
125,126.0,CHHATTISGARH,KANKER,186413,186062,7200,89961,88901,134997,337815,134177,331375,104447,129045,315365,18498,393,51631,2280244,5426,292091,71988,4157070,424,3238341,6729405,743,12441,8464,1828,8466,1828,27116,11986,180577,178887,1690,462757112,105201,103687,1514,169774750,81950,292440,367943,381436,478865,539339,545622,614945,1400657,316900,1709308,6506963,96830,106289,65756,33887,12609,60526,63086,66098,38512,13276,2985,4003,15713,48801,60069,59214,40808,113575,117268,120740,83205,27038,5380,5876,22731,76629,96324,94280,61691,47664,59340,57850,36532,12389,2784,3883,15406,47679,58084,57713,39045,676469,1154327,859590,571553,172904,35136,47848,165183,722959,940307,881805,501318
126,127.0,CHHATTISGARH,KAWARDHA,223210,223201,20392,36672,166137,131404,279787,131402,279791,70101,131394,279748,9059,2278,91273,4012755,13650,546590,26471,1383317,20,2843909,5942662,729,2587,6772,2659,6834,2668,45481,11625,188198,181619,6579,380068466,116540,114198,2342,228809175,95863,300701,439603,531207,595529,628083,583158,585934,1262441,374800,545343,5737240,74907,100133,63185,29800,11732,62031,91106,72858,4781,1496,1778,1600,14613,31538,25085,38865,40402,117845,180418,137543,6432,1842,2231,1973,23335,51738,41054,65566,68037,62024,91140,72911,4787,1506,1775,1598,14608,31535,25078,38853,40491,953992,1995707,1059906,43755,14150,16185,14378,182003,376222,296778,515014,474518
127,128.0,CHHATTISGARH,KONDAGAON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,129.0,CHHATTISGARH,KORBA,182422,181758,13711,88025,80022,94095,185678,94050,185495,56480,93987,185284,5354,4598,36898,1340589,6447,246449,50642,2067872,699,1638710,3654910,369,3265,4448,903,4452,904,1232110,9360,57120,54889,2231,83039730,265958,246717,19241,365335827,98472,256331,345344,356086,374197,377204,335849,325582,639210,166100,380535,3452504,49207,63115,40571,23493,8904,23028,31585,26690,2266,4001,3044,7307,12406,30264,40987,41245,37902,37221,54096,43571,2967,5365,3936,10955,18619,49459,69255,69613,63086,22949,31451,26521,2267,3997,3044,7155,12220,30219,40903,41145,37778,324241,501585,311217,17746,37357,28706,88067,160625,431763,626314,612903,514296
129,130.0,CHHATTISGARH,KOREA,116952,115393,5630,58032,51731,72904,132664,73000,132884,47955,72897,132623,6336,534,28759,1198808,3200,137877,40938,1970398,65,1226445,3307083,224,4089,4030,1743,4037,1766,968043,13591,71593,69867,1726,173493557,38143,37528,615,102476294,63654,161613,231319,259324,302765,317440,317302,317899,666342,142800,526625,3181298,35255,52303,27546,12872,4649,30845,37010,29862,7636,7815,3834,4592,8551,25238,34491,33333,20741,46807,58554,46212,9082,9994,4631,5657,10925,34740,48309,46411,27358,30836,36981,29847,7639,7814,3834,4592,8551,25238,34491,33333,20741,475293,622250,381618,62380,68363,30437,43973,95628,349724,480191,458055,239171
130,131.0,CHHATTISGARH,MAHASAMUND,228190,228162,27323,59649,141190,166382,388911,167304,392479,114099,166283,388296,12522,211,100951,4464527,19715,870643,45617,2239031,46,3534436,7574201,1437,4181,8787,2053,8886,2053,1190722,7127,78357,77710,647,158702023,326165,322744,3421,622089409,100087,416409,592682,662282,778881,813621,723852,747984,1378746,190100,1169557,7293719,105340,117019,87847,53275,24815,73738,105650,87895,31716,17341,3405,4724,3643,17138,45304,43269,46659,146262,217427,170236,65566,34054,4736,7046,5156,31015,83691,80120,86445,73411,105208,87584,31693,17314,3402,4724,3620,17126,45279,43242,46588,1251013,2230480,1197292,443264,241942,33904,53965,43122,215228,661840,564480,637615
131,132.0,CHHATTISGARH,MUNGELI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,133.0,CHHATTISGARH,NARAYANPUR,21497,21497,790,17140,3567,8685,18756,8706,18829,6005,8672,18658,525,18,1136,35260,246,9081,7290,264080,239,157625,308421,11,471,452,85,452,85,3191,622,21497,21220,277,28489014,7011,6236,775,8069658,8144,32660,32440,30624,35707,28991,22038,25911,38312,14200,39394,286627,5947,5517,4231,2257,706,2554,1885,3028,355,135,176,1672,2061,2644,3021,1433,656,4749,3470,5568,455,185,262,3363,3656,4429,5362,2253,1171,2526,1873,3016,355,135,176,1673,2062,2593,3021,1433,656,42247,31786,52154,3030,1231,1967,28172,27119,41073,54213,16696,8733
133,134.0,CHHATTISGARH,RAIGARH,245578,245323,36246,99748,109329,97918,169864,97918,169861,55394,97890,169759,4786,222,42822,1599376,14091,545707,40977,1545815,10,1282913,3690898,689,2090,4576,2303,4577,2315,21816,4711,22256,19859,2397,32458962,283297,272686,10611,435561726,89112,305108,406279,330023,412476,399650,241199,345865,670677,126400,364109,3459559,38962,55165,43891,23489,8252,35374,51857,45406,6532,2568,2011,7589,8867,11278,17428,22479,27718,56383,85500,73038,8929,3248,2614,10178,11745,15624,24498,31657,40786,35373,51839,45335,6511,2554,2010,7571,8847,11265,17403,22429,27619,603642,1018903,673875,78087,28461,25348,92043,116392,144859,234786,296356,378146
134,135.0,CHHATTISGARH,RAIPUR,529758,527886,90086,88154,349646,344832,765125,344827,765114,212997,344770,764808,17169,4638,222015,8945679,57428,2250247,65327,3111069,1072,7163230,14306995,2447,4832,17660,5538,17681,5543,167790,14840,281448,275329,6119,416359476,711201,683358,27843,1125446841,276958,858699,1314138,1502501,1611487,1623634,1483943,1358957,2531579,720800,1024299,13725665,221317,238870,173872,94321,36429,196960,262543,179419,14021,4804,2354,1990,3467,16268,43175,75854,89548,382842,541718,339697,19399,6305,3031,2572,4691,27195,72987,130596,156922,196959,262543,179372,14005,4806,2354,1991,3456,16255,43132,75765,89383,3145880,5919035,2187830,146312,50159,26664,21410,32806,175937,550322,1034319,1015679
135,136.0,CHHATTISGARH,RAJNANDAGON,330226,329994,17852,59898,252244,231770,472128,231770,472128,187834,231769,472116,20174,4574,168844,8460517,13570,679932,49355,2686562,104,6375126,11827011,1070,5353,14573,5771,14622,5788,25789741,51873,282276,272253,10023,669299093,266732,247805,18927,664099020,116604,383232,695148,927709,1150911,1276130,1300385,1273438,2654181,948500,1100773,11582102,128464,176011,104327,46082,17226,139482,159071,132469,23790,7456,8584,10845,14217,65208,83126,93127,87763,229392,272198,212686,30520,9037,10323,13489,18065,90549,121767,134730,127983,139439,158983,132421,23777,7437,8583,10708,14215,65200,83114,93128,87760,2307415,3030457,1771933,198190,60969,70947,87714,115017,820565,1103488,1204819,1055497
136,137.0,CHHATTISGARH,SUKMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,138.0,CHHATTISGARH,SURAJPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,139.0,CHHATTISGARH,SURGUJA,457751,456378,21790,246892,187696,283803,542439,283798,542431,178601,283423,541050,24367,2152,106788,4176053,12951,523126,163684,7394204,1095,4157983,12093383,908,16030,14440,5364,14495,5405,14327595,28137,285689,281330,4359,641820627,269315,261170,8145,572351228,254690,721071,975585,990066,1155308,1187890,1063931,1106212,2148432,702300,1787898,11553491,136304,198254,126367,60497,19622,74165,100837,90833,7679,10452,18909,51880,57637,106964,134620,126728,86807,113590,161491,141756,10344,13653,26894,79588,86014,164574,212553,196980,128737,73836,100079,90331,7600,10341,18802,51743,57378,106740,134322,126411,86492,1004179,1579591,1145247,70972,104234,181848,688755,776441,1549821,2066959,1825091,1099063
139,140.0,GOA,NORTH GOA,19615,19519,658,2152,16709,8553,9046,8553,9046,2397,8550,9042,99,2,7465,210181,330,9928,755,31211,0,193425,251320,4,19,392,118,392,120,914,1559,11266,11159,107,39718666,0,0,0,0,11061,29986,40448,36376,33528,28587,23408,17769,20164,7300,2693,227779,519,2570,2928,1854,1171,1661,2062,3184,3113,3492,2677,2882,2079,1912,1313,1121,446,1679,2105,3235,3348,3603,2780,2940,2112,1938,1338,1167,455,1656,2067,3190,3064,3492,2676,2856,2082,1910,1303,1119,444,20449,23738,32041,35558,31584,21797,24768,22002,16484,10005,9449,3445
140,141.0,GOA,SOUTH GOA,13001,10415,88,6674,3653,2621,2711,2621,2711,853,2617,2706,44,1,828,24561,13,422,1776,34598,11,41764,59581,2,17,98,33,99,35,529,1202,5595,5542,53,10520146,5,5,0,0,5002,11736,9003,7743,7411,6093,2528,2051,3511,1200,3303,51033,229,769,822,564,322,923,951,774,564,486,355,511,473,396,244,109,124,959,978,792,573,496,360,524,490,412,250,109,124,923,946,772,564,481,338,511,473,390,243,108,124,11352,10446,7559,5315,3980,2749,5161,4596,4493,2269,881,780
141,142.0,GUJARAT,AHMADABAD,143095,143084,19182,6405,117497,13352,37556,13352,37556,5880,13153,36838,836,600,11229,487364,1539,71427,385,18153,118,272849,576944,113,19,584,432,584,440,27016,1568,13445,3952,9493,12833944,26958,4835,22123,41212062,9719,37379,48672,49285,50445,54204,33111,56496,152442,47300,37891,551380,10716,10050,8776,5200,2096,2117,4610,4862,2347,406,752,881,980,1147,1660,2259,2688,5626,12167,13556,6514,723,1706,2308,2554,3213,4369,5674,6724,2114,4602,4857,2334,377,698,801,916,892,1536,2148,2472,49011,130641,134971,44095,4282,9653,17055,19121,17236,33619,54601,62527
142,143.0,GUJARAT,AMRELI,118972,118964,23836,358,94770,8011,19530,8011,19530,3359,7991,19473,317,34,5902,180760,2044,65096,45,1459,203,126789,247315,111,1,240,84,242,85,255974,2386,16422,9146,7276,7102371,61107,33916,27191,16761499,9426,28955,31752,25745,26135,20499,18721,17348,36499,9900,22335,227253,5912,5463,4792,2504,802,972,2416,1783,1501,186,576,540,321,372,1672,1847,2326,2431,6534,4620,3645,355,807,635,369,516,3315,3803,4675,959,2389,1774,1500,156,399,447,301,243,1375,1435,1900,19536,58550,40837,16625,1704,3782,5285,2834,2399,30720,29123,33559
143,144.0,GUJARAT,ANAND,149215,149209,11537,3885,133787,10531,25584,10531,25584,6355,10402,25258,847,616,8729,329142,1354,51562,319,12585,296,160143,393289,107,31,367,348,367,348,18400,1840,7808,3386,4422,10718789,18824,8003,10821,24555733,12917,26941,30802,30992,30725,31715,31084,30257,81604,51200,35052,370986,6810,7304,6885,3295,964,1844,2489,3011,3572,1693,1809,1468,1388,1764,2407,2490,2570,4377,5773,7226,7134,2749,3103,2866,2573,3631,5365,5070,5036,1842,2486,2957,3121,1410,1399,1173,1066,1489,2153,2094,2159,32887,45787,55304,44123,13655,18742,16763,14568,27950,44787,40053,38670
144,145.0,GUJARAT,BANAS KANTHA,304128,303972,43029,34973,225970,77203,168115,77163,168044,37206,76435,166449,6692,2974,53741,2165913,9815,364272,12879,526528,633,1371240,3056713,743,1332,3568,2799,3568,2799,2992618,8131,4817,4466,351,3469327,200285,150327,49958,316492880,62262,236725,282825,232299,268356,293795,184002,283056,519883,116500,577010,2883999,49095,55083,42611,16608,3052,8351,15364,21613,19288,15460,9881,9667,10726,10756,13439,19703,28073,16613,31854,45405,39714,31321,18144,17852,18436,16987,21921,34549,54816,8312,15347,21546,19169,14376,8585,8247,9427,9562,12116,17647,25279,166622,320575,427473,365705,275746,135802,129968,157528,150557,208138,289497,428688
145,146.0,GUJARAT,BHARUCH,126349,126321,6978,86600,32743,10323,20127,10323,20127,7077,10278,20025,480,115,2213,88941,536,20029,7529,233866,52,151206,342836,24,322,353,213,353,213,401408,5143,1704,1447,257,1151859,59090,27203,31887,34956495,19084,32691,31333,30759,30574,35106,25073,27091,62022,27200,21903,316967,3331,5758,5776,3661,1499,2289,2869,1732,1618,1154,1213,1521,1421,1302,2126,3560,2917,4737,5993,3451,2626,1741,1554,1921,2188,1915,3491,6537,4860,2249,2842,1721,1576,1082,1044,1347,1199,1170,1985,3337,2657,40143,60551,27310,15599,9796,10013,13907,14874,14611,29106,62084,44807
146,147.0,GUJARAT,BHAVNAGAR,99613,99600,6302,858,92440,9167,28197,9167,28196,3710,9097,27951,570,500,8235,308467,815,27412,47,1074,93,166657,336953,25,0,334,86,334,86,4806,1619,10331,2439,7892,13578322,33950,11767,22183,19517653,6693,27913,36879,31152,32980,28753,17638,30346,64766,14700,45133,318692,9916,6563,5999,4029,1444,2025,3417,3041,1155,670,526,185,177,218,863,819,1772,5718,10362,9737,3421,1481,1076,382,585,689,2349,2208,4834,1975,3409,3054,1134,633,472,157,151,176,406,572,1132,49676,100887,87686,20969,12018,6582,1968,3617,6408,8403,15088,23392
147,148.0,GUJARAT,Botad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,149.0,GUJARAT,DANG,46278,46274,97,45112,1065,25659,55682,25659,55682,7671,25467,55262,476,236,597,21654,28,747,24842,828319,6900,413270,850720,0,473,1031,676,1033,694,64960,4613,4991,1845,3146,7069339,39846,9661,30185,95867081,19508,87830,112446,96643,106413,103064,61774,83243,131118,9900,38781,783021,10587,16864,14442,9255,4114,5945,5693,6572,3506,2341,3006,4677,3091,2358,4589,10410,10206,12553,11932,13905,7685,4881,5685,8757,5588,4414,8236,19481,19890,5941,5709,6587,3507,2294,2716,4022,2429,2072,4101,9743,8413,101013,99827,118777,58070,33400,33673,44918,30852,26025,51253,139502,113278
149,150.0,GUJARAT,DOHAD,329432,329325,3456,223100,102769,90255,235926,90244,235909,28241,86000,222512,2304,4776,30124,1081216,881,28757,54995,1907772,1770,1400546,3017745,18,1431,3254,2085,3255,2096,32878507,27434,117957,100562,17395,105068412,231845,194086,37759,164532548,50931,304592,396953,337172,379953,399170,100472,321971,484119,20900,221512,2794483,51860,73649,63578,27928,5497,18189,52616,42918,7131,2597,3065,1532,1985,893,1385,9056,8134,44199,133588,103430,16412,5489,5835,3381,3596,1485,2977,18964,15648,17030,49347,40429,7410,971,1537,687,1607,666,1137,7288,6234,356457,1291030,838795,109608,18016,21354,11585,30801,8040,21466,152734,99969
150,151.0,GUJARAT,GANDHINAGAR,50253,50244,3148,354,46742,8766,16617,8766,16617,3823,8535,16208,348,5,8060,327487,467,21338,8,304,37,159271,349129,30,0,413,329,413,329,1916,765,21098,12855,8243,35469353,1224,673,551,1008931,7981,19277,27473,26636,30245,30955,26780,31695,112518,15500,20069,333378,3696,5619,4341,2027,525,1419,2250,2927,2479,1211,1148,1745,1402,2910,2427,1099,2405,2920,3894,5299,4285,1902,1566,2664,1988,4311,3812,1540,3558,1402,2248,2877,2404,943,722,1415,1107,2560,2178,900,1864,27446,49101,59995,31637,11443,6822,20585,10977,50931,40211,11390,28388
151,152.0,GUJARAT,JAMNAGAR,79764,79736,15794,2154,61788,15555,39383,15555,39383,10331,15221,38588,745,127,13148,509711,1742,63097,331,12575,81,252750,585383,72,16,647,516,647,516,7324,2807,22658,4788,17870,32174663,14296,6078,8218,21082774,8939,72063,46984,38665,51001,54065,39500,49347,149394,51300,24125,556059,12787,9709,9367,5440,1285,1887,3252,4274,2435,589,1835,1881,1804,2230,3066,2525,3129,4755,8277,10683,5636,1275,4376,4344,4221,5309,6869,5370,6813,1809,3310,4365,2652,629,1488,1599,1486,2103,2681,2243,2928,48559,86603,115560,44817,10830,28105,31826,34981,40446,48200,40964,54476
152,153.0,GUJARAT,JUNAGADH,162823,162820,29850,8710,124260,33689,90999,33689,90998,13670,33443,90194,1578,3539,24537,1018713,7372,315840,1534,63435,839,721638,1397988,435,79,1425,427,1425,427,22019,3503,60054,21916,38138,63647432,72867,28555,44312,70312320,18997,81561,127271,126810,162683,169763,96124,146469,307105,75100,86105,1342158,30631,24816,19626,11494,3627,12766,23493,6151,1521,490,1868,570,267,119,516,3512,5013,30997,62050,15233,3833,899,3314,1243,600,274,915,8064,12729,12404,23143,6052,1503,400,1563,450,224,110,413,2727,3648,317801,763796,94708,27936,6036,19051,8323,4102,3718,7458,52241,80499
153,154.0,GUJARAT,KACHCHH,133233,132842,16241,1810,114791,9546,21263,9546,21263,3623,8519,19074,297,33,7626,223483,877,19641,16,253,112,131369,243377,19,1,189,615,191,619,309083,3383,3026,2168,858,1791761,73252,21276,51976,17409674,8693,17910,25268,23903,31573,25476,13186,22129,45472,27700,2067,230043,6253,5369,4508,2254,690,3061,3025,3267,4093,1505,329,372,219,202,540,919,453,6588,6990,7545,8897,2929,619,677,391,315,942,1637,783,1999,1771,2100,2978,1061,299,270,174,140,377,577,196,34543,37246,47436,72050,15430,6278,5128,3275,2374,5047,11028,3467
154,155.0,GUJARAT,KHEDA,184307,184297,8524,3869,171904,23814,73837,23814,73837,24184,23602,73235,1092,613,22086,866240,1180,43573,336,14303,503,368022,924116,34,30,1023,957,1023,957,69161,11379,8640,4624,4016,9022328,138045,93711,44334,85989499,23390,63620,81256,72125,116046,109915,85715,91853,167612,29700,82884,870974,20349,21665,19011,9288,2922,2184,2279,3295,3253,1131,2699,3866,5812,5379,6215,6744,5785,4406,5355,7450,7049,2306,6607,9610,17872,16123,18827,19849,16171,2169,2259,3283,3178,1073,2554,3655,5640,5192,5969,6335,5290,41706,43080,63150,57907,13862,43422,67682,129115,111138,131541,117667,103720
155,156.0,GUJARAT,MAHESANA,70132,70126,11957,9,58160,11051,21997,11050,21996,7454,11000,21874,548,85,8846,367462,2148,72422,6,40,30,167858,439924,93,0,524,622,524,622,6677,1882,8350,5441,2909,11563246,21507,15849,5658,39092810,13464,27905,35680,29329,31908,40350,28400,39639,137776,34000,21473,413408,5388,6451,6062,3215,758,1374,2210,2294,3259,1157,1583,1835,2263,2352,2678,3469,3318,2916,4490,4709,5856,1829,2713,2786,3785,3862,4365,5706,5340,1374,2218,2267,3265,1135,1530,1774,2186,2224,2469,3198,2987,29352,48875,45062,45314,12394,23075,23739,35372,37743,43126,50214,45658
156,157.0,GUJARAT,Morbi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,158.0,GUJARAT,NARMADA,104145,103787,3246,88492,12049,50083,109250,50083,109250,23385,50049,109091,3895,738,2763,107681,1332,59862,45954,1895481,82,947959,2063024,159,3500,2454,1610,2454,1611,262836,7932,8364,6550,1814,13653311,124620,95520,29100,226513602,74669,136615,167360,192935,190509,195037,191720,184167,333935,229700,166377,1974436,21984,34289,28345,17048,7424,13504,21895,17839,11716,2917,3248,5972,11360,12907,16095,23485,14335,25026,43752,34651,21148,4432,4479,8332,17349,20692,25997,39166,23415,13432,21837,17804,11658,2850,2986,5558,10730,12149,15073,22234,13574,203711,436321,261228,145218,26728,25812,52039,120984,139443,196334,306641,148364
158,159.0,GUJARAT,NAVSARI,115296,115287,2193,91509,21585,21993,27704,21993,27704,8270,21917,27583,765,275,5901,184017,299,10587,15717,577031,108,453893,771635,7,652,845,766,845,766,5102385,3288,21979,18788,3191,37256629,40414,38120,2294,45578701,24466,62303,90262,102769,89831,79430,64862,62711,117605,49900,27496,732165,3088,8992,9439,4934,1130,8967,9451,5857,1110,516,1722,2812,5304,6638,6931,7542,6344,11333,11846,7357,1251,548,1954,3117,5969,7422,7825,8444,7091,8936,9687,6341,1260,458,1551,2381,4664,6048,6372,6643,5511,145286,171586,78892,11718,4122,16769,19712,43280,64655,78870,77695,58868
159,160.0,GUJARAT,PANCH MAHALS,355171,355147,26634,82408,246105,71827,181365,71827,181362,29597,69065,173302,4528,4438,45426,1935168,3855,154136,19784,847213,2806,1403762,2936517,238,1352,3311,2401,3311,2401,93356,19182,81241,59530,21711,103492870,108079,65101,42978,147962456,42168,207897,245036,237537,270225,295508,198052,299137,668546,71900,400511,2789676,44622,51917,45621,25175,5967,13257,25944,26563,16856,6115,4618,5726,5397,5073,9356,19887,16998,32319,64439,65441,40741,14503,10842,13387,11395,9245,19160,44317,36753,12481,25015,24786,13132,4575,3699,4332,4467,4154,8448,17672,14654,256639,603521,579194,239249,81847,71706,69702,81730,67783,165239,423268,275497
160,161.0,GUJARAT,PATAN,197056,197056,21026,6160,169870,31848,49079,31847,49078,12207,31393,48174,1013,960,26663,788218,3838,121634,892,28591,259,289263,938443,210,32,1142,842,1142,842,22088,2103,1011,990,21,795927,101995,74810,27185,112723089,41940,112356,128068,97008,95984,84066,65409,68413,143864,99800,1535,846790,10606,14875,13346,6910,2437,1416,7078,13894,9659,7184,2088,2354,4026,5061,6782,8541,6668,2229,10383,21270,13167,9077,2476,2988,5198,6620,9235,12328,9234,1409,6756,13474,9174,6661,1901,2197,3808,4651,6288,7530,5515,22637,87454,226438,91881,56019,21510,25980,54140,58536,100359,124056,69158
161,162.0,GUJARAT,PORBANDAR,37734,37728,4287,1243,32198,3846,6098,3846,6098,1348,3806,6040,125,12,2739,79594,910,28121,157,3763,100,56518,111478,46,4,113,58,113,58,1832,991,13407,10766,2641,6492779,16939,8693,8246,4355570,5160,11448,12231,10571,13304,11921,9936,6074,18216,7100,5517,101282,1244,1733,1785,977,301,624,1438,1714,612,423,967,722,343,501,564,912,620,1085,2237,2488,844,552,1327,1012,559,777,900,1377,951,624,1438,1711,612,218,751,471,281,414,510,560,481,9898,27119,22843,4874,3151,7347,4695,4542,5519,7040,8227,6223
162,163.0,GUJARAT,RAJKOT,155447,155388,10782,906,143700,17754,56128,17754,56128,13270,17426,55025,633,67,15596,715215,1760,73360,70,3459,20,374488,792034,53,4,791,396,791,396,84372,1662,18898,6350,12548,12472273,49533,17022,32511,56541113,7639,43089,75585,65690,80667,78034,37317,81250,257793,30400,34570,763957,17672,13470,13154,8566,2163,2589,6097,7279,3896,827,1582,1378,1612,1219,582,958,1457,7816,18026,22109,11127,3272,4885,3720,4400,3328,1379,1948,2854,2515,6020,7863,4429,995,1416,1295,1455,1135,461,822,1339,74668,182000,216318,93038,40169,42184,27788,33334,27208,11547,14525,29199
163,164.0,GUJARAT,SABAR KANTHA,216723,216589,29167,67867,119555,101717,240574,101717,240574,43335,99708,234956,8566,408,52068,2324206,13369,604156,34271,1546844,1384,2146364,4475206,1289,2580,5046,2724,5047,2724,143986,11063,58473,38808,19665,130731695,145405,80049,65356,315687195,84991,240319,324355,320915,381797,433375,321466,473072,1013836,369700,511380,4305000,61945,73873,58387,30495,10256,17202,35998,33860,25298,10120,11215,18555,16696,19943,27644,34180,14930,39673,81587,76156,55821,21413,21700,38012,30967,36327,52527,66068,26800,16619,33429,30257,22184,7397,9399,16257,14224,17426,24991,30693,11146,333720,775943,658592,350372,109480,145399,313561,222896,302080,538364,579587,143363
