,Sno.,State Name,District Name,Total households applied for job card,Total job cards issued,Total job cards (SC),Total job cards (ST),Total job cards (non-SC/ST),Total households demanded work,Total persons demanded work,Total households allotted work,Total persons allotted work,Total muster rolls filled,Total households worked,Total persons worked,Total households reached 100 day limit,Total persons with disability,Total households worked (non-SC/ST),Total person-days worked (non-SC/ST),Total SC households worked,Total person-days worked by SCs,Total ST households worked,Total person-days worked by STs,Total land reform/IAY households worked,Total person-days worked by women,Total person-days,Total SC households over 100 day limit,Total ST households over 100 day limit,"Labour exp. (disbursed, Rs. In Lakhs)","Material exp. (disbursed, Rs. In Lakhs)","Labour exp. (disbursed + pending, Rs. In Lakhs)","Material exp. (disbursed + pending, Rs. In Lakhs)",Amount sanctioned (Rs. In Lakhs),Total works,Total bank accounts,Total individual bank accounts,Total joint bank accounts,Amount disbursed to bank accounts,Total post office accounts,Total individual post office accounts,Total joint post office accounts,Amount disbursed to post office accounts,Total households completed<br>person-days in range:1-10,Total households completed<br>person-days in range:11-20,Total households completed<br>person-days in range:21-30,Total households completed<br>person-days in range:31-40,Total households completed<br>person-days in range:41-50,Total households completed<br>person-days in range:51-60,Total households completed<br>person-days in range:61-70,Total households completed<br>person-days in range:71-80,Total households completed<br>person-days in range:81-99,Total households completed<br>person-days in range:100,Total households completed<br>person-days in range:>100,Total households completed<br>person-days in range:>14,Total workers employed<br>in age group:18-30yrs,Total workers employed<br>in age group:30-40yrs,Total workers employed<br>in age group:40-50yrs,Total workers employed<br>in age group:50-60yrs,Total workers employed<br>in age group:>60yrs,Total households demanded<br>work(Apr),Total households demanded<br>work(May),Total households demanded<br>work(Jun),Total households demanded<br>work(Jul),Total households demanded<br>work(Aug),Total households demanded<br>work(Sep),Total households demanded<br>work(Oct),Total households demanded<br>work(Nov),Total households demanded<br>work(Dec),Total households demanded<br>work(Jan),Total households demanded<br>work(Feb),Total households demanded<br>work(Mar),Total persons demanded work(Apr),Total persons demanded work(May),Total persons demanded work(Jun),Total persons demanded work(Jul),Total persons demanded work(Aug),Total persons demanded work(Sep),Total persons demanded work(Oct),Total persons demanded work(Nov),Total persons demanded work(Dec),Total persons demanded work(Jan),Total persons demanded work(Feb),Total persons demanded work(Mar),Total households worked(Apr),Total households worked(May),Total households worked(Jun),Total households worked(Jul),Total households worked(Aug),Total households worked(Sep),Total households worked(Oct),Total households worked(Nov),Total households worked(Dec),Total households worked(Jan),Total households worked(Feb),Total households worked(Mar),Total persons worked(Apr),Total persons worked(May),Total persons worked(Jun),Total persons worked(Jul),Total persons worked(Aug),Total persons worked(Sep),Total persons worked(Oct),Total persons worked(Nov),Total persons worked(Dec),Total persons worked(Jan),Total persons worked(Feb),Total persons worked(Mar)
144,145.0,GUJARAT,BANAS KANTHA,151286,150750,20869,14281,115600,44724,72533,44524,72263,20444,36336,56617,1910,531,25250,1134617,5434,240819,5652,245921,411,682595,1621357,278,274,2467,585,2471,586,93666919,4864,41730,40293,1437,104216143,80928,67765,13163,106561276,23924,88283,147298,133063,158736,171052,134928,146727,423519,98300,95569,1561040,10123,20978,17053,7210,1254,16,329,1665,1285,1290,2378,4539,15235,23066,24078,25174,17299,25,371,2630,1942,1750,3478,6659,23214,36167,35204,36956,25532,1,301,1303,771,1188,2257,3773,9973,18136,20557,22425,14548,2,1399,21873,8146,17613,39928,67823,140397,385820,362256,412386,163756
145,146.0,GUJARAT,BHARUCH,127651,125277,7211,86038,32028,8785,14819,8628,14486,13351,5192,7426,94,26,1038,41143,324,12409,3830,131996,194,90420,185548,4,64,258,16,258,19,7421708,4114,15887,14089,1798,16656024,45257,22500,22757,3779367,7813,13555,17946,18232,16915,18583,13126,16582,53200,2900,6696,171697,506,2099,2476,1652,693,802,671,536,729,784,1015,722,1089,2143,2233,2589,6526,1109,933,723,873,1094,1330,992,1536,2786,3103,3701,11078,652,579,436,707,708,823,649,871,1516,1594,1839,2740,8240,7871,7214,8360,13481,13297,9293,9311,20790,24783,28212,34696
146,147.0,GUJARAT,BHAVNAGAR,55952,55702,3701,474,51527,8172,24720,8148,24638,4322,6696,19748,294,120,6273,293455,389,19378,34,1528,126,161401,314361,18,0,463,41,464,41,2627752,711,21991,4635,17356,29665864,13536,5093,8443,3878510,2577,15776,29885,26924,32659,33450,26448,37412,79544,19300,10386,305931,5901,5024,4589,2811,1423,1554,4129,2068,90,261,168,125,73,1415,1171,1776,2426,4756,12825,5227,284,775,479,325,200,3747,2859,4215,6132,1438,3645,1728,66,230,151,67,26,646,862,1343,1874,44343,123666,28046,1290,5117,3577,1244,586,13790,23460,28739,40503
147,148.0,GUJARAT,Botad,33239,33072,2123,54,30895,5796,15198,5794,15192,2629,5353,13360,49,56,5027,176358,315,13979,11,505,54,92096,190842,10,0,226,32,226,32,918,718,18627,2093,16534,18669287,1425,136,1289,0,3553,16995,25301,34103,33505,19558,19410,12213,21265,3600,1339,178765,3430,3953,2908,2156,913,37,1848,2778,61,120,145,261,75,1234,827,733,1766,82,4596,6887,140,251,349,633,169,2635,2249,1766,4953,35,1798,2714,43,84,143,163,69,1186,669,534,1543,450,39141,66302,877,1887,2439,3241,1850,22946,16182,10534,24993
148,149.0,GUJARAT,DANG,44969,44931,35,43851,1045,16858,31981,16795,31831,2747,14068,25707,487,50,245,10092,4,144,13819,508900,4137,220490,519136,0,468,727,404,730,424,38050,4989,6800,3401,3399,10418485,34534,16034,18500,57127463,13080,45153,58942,49917,56282,54120,38072,46601,106823,11600,38546,481039,1062,7846,7596,6157,3046,1511,2957,6319,2068,2156,3063,3196,1981,4613,4989,8151,5623,2392,4954,11235,3457,3441,5043,5149,3017,7211,8227,14382,9847,803,2350,5026,1630,1496,2197,2536,776,3814,4218,6379,4224,11262,26769,88937,20988,18136,26235,30533,6609,47946,66232,121849,53640
149,150.0,GUJARAT,DOHAD,279489,277661,3027,185394,89240,53920,109062,53773,108672,20286,47712,91873,1900,1842,20793,949049,578,22094,26341,1044854,1010,942469,2015997,15,870,2055,1124,2080,1127,11894514,16802,132142,122183,9959,103722898,139081,121158,17923,85070213,27449,133535,198891,184853,219225,229409,163950,186386,477392,35800,159107,1918279,9902,29864,28964,18201,4942,4,441,2486,2127,1797,4104,10859,10780,18409,34386,36874,2349,6,679,4341,3515,2870,6886,19116,18224,33162,65030,69765,3911,0,169,1041,524,817,2826,8731,8678,16392,31175,32014,1060,0,1560,14811,4757,8872,45924,162458,143767,319442,684757,617122,12527
150,151.0,GUJARAT,GANDHINAGAR,32775,32405,1820,174,30411,5833,8517,5793,8471,3460,5217,7150,63,25,4835,205439,370,16510,12,467,75,100951,222416,2,1,312,56,312,56,408153,1076,29024,22874,6150,30645651,777,471,306,0,2970,12107,21448,24527,25851,31820,24483,16004,56800,2700,3706,215450,814,2250,2121,1481,484,12,20,75,119,25,420,454,347,3036,3443,4948,3450,13,21,86,136,25,463,501,379,4020,4495,6820,4816,11,16,75,77,25,378,409,310,2619,3065,4383,3080,38,211,1068,585,366,7315,6608,2794,38942,44693,85825,33971
151,152.0,GUJARAT,JAMNAGAR,32311,32010,5190,391,26429,6045,14754,6039,14725,6066,5512,13509,516,20,4491,240872,957,52725,64,3704,81,132417,297301,94,4,465,89,465,89,2177669,2611,31316,19253,12063,36671585,2564,1550,1014,2004,2125,10153,16779,19831,27692,23490,18764,27920,98383,33700,18464,291020,3850,3392,3178,2349,740,1105,1926,1834,323,192,335,771,1011,924,1387,2418,2334,2562,4566,4237,584,384,634,2101,2674,2081,2876,5101,4701,1055,1768,1622,208,102,253,608,874,898,1229,2028,1968,24000,48395,36604,3517,2245,4861,17322,24021,19729,29005,49100,38502
152,153.0,GUJARAT,JUNAGADH,96402,96369,19319,5676,71374,14777,36886,14713,36745,6991,13370,32873,487,314,8608,381841,3963,181553,799,34838,279,285202,598232,148,27,843,306,843,306,112507,780,51900,23973,27927,74010624,33857,9824,24033,8481049,5193,30123,53106,74910,74144,62490,40094,60530,148518,32000,17124,579425,6648,9536,8533,6058,2098,888,3791,6650,766,953,1097,1435,644,1785,4038,5736,3721,1847,8683,15907,1986,2707,2926,3779,1549,4284,9361,13353,8630,672,2998,5907,434,913,818,1027,375,1468,3531,4771,3506,11480,61130,132368,8330,30478,16601,27535,6695,32200,88729,126196,56490
153,154.0,GUJARAT,KACHCHH,96785,95709,10730,647,84332,12908,27118,12891,27046,7384,11032,22737,567,31,10116,472379,889,38011,27,1110,209,261059,511500,40,1,787,15,788,15,23376170,2616,20538,10965,9573,61357612,12904,4604,8300,343461,10216,22372,31176,50011,46610,49962,56632,64694,122296,30300,27241,496038,5192,7206,5766,3521,1052,4255,7040,6848,6153,246,243,71,313,1669,2095,2874,1877,8902,15078,14420,12952,455,467,113,557,2606,3380,4984,3303,3361,6282,5307,5529,230,204,38,189,1033,1631,2334,1523,65542,142260,97369,88408,3909,1918,610,4118,16723,25773,43789,21091
154,155.0,GUJARAT,KHEDA,77294,75015,2814,762,71439,19133,48593,19131,48583,15326,16522,39943,611,122,15994,897925,424,22801,104,5670,294,364441,926396,33,6,1517,672,1522,680,3269608,7834,38942,17331,21611,125852881,43714,30111,13603,236289,8562,32047,45497,46801,52117,63100,62550,70107,487169,28100,34254,910176,8871,12363,11104,6505,1266,617,1233,2382,2994,3171,2857,3004,2623,6686,7599,9979,6827,1424,2903,5389,6777,6991,5865,6640,5299,14649,16689,22512,14540,567,1127,2238,2882,3065,2701,2803,2508,5957,6312,7868,5062,10105,25334,48463,64678,75333,52971,61812,42333,138784,136115,199378,74998
155,156.0,GUJARAT,MAHESANA,58963,58399,9172,98,49129,11407,17785,11396,17757,9224,10537,16103,350,23,9241,409058,1287,53619,9,526,525,154021,463203,27,0,808,195,808,196,22155,5761,30961,24885,6076,54533575,11124,8924,2200,10385257,8156,24415,40942,31659,56972,48687,33346,46145,137439,21400,14042,441886,2319,5524,5281,2330,649,483,626,1178,972,498,1388,2782,3555,4806,6070,7170,3181,763,985,1801,1426,713,2013,4006,5100,7066,8903,9811,4286,427,565,938,429,416,1207,2379,3197,4434,5646,6439,2710,5133,7596,14746,4917,4536,16941,35934,45525,82342,94947,124100,26486
156,157.0,GUJARAT,Morbi,31037,30977,1741,145,29091,1672,3881,1672,3881,1526,1496,3490,76,3,1358,77442,136,7140,2,69,39,32566,84651,7,0,120,31,120,31,526983,419,5513,1223,4290,5622188,8761,4168,4593,5217687,394,2411,3970,5057,8605,6426,6194,6442,37483,4900,2769,83172,898,1003,787,587,215,281,938,769,155,79,111,47,171,318,404,643,568,693,2242,1581,208,117,173,55,282,484,609,1172,1092,241,853,714,123,54,107,45,155,279,330,544,517,3906,27236,14503,1527,482,1411,496,2207,4643,5664,12254,10322
157,158.0,GUJARAT,NARMADA,115005,114299,3051,99307,11941,50964,86990,50942,86945,10761,48046,78640,1094,610,2753,96716,837,31121,44456,1514777,141,839673,1642614,27,1000,1961,399,1972,402,33188802,5697,93524,84314,9210,171650477,40274,31750,8524,359979,72246,164396,225925,233261,204323,175762,151759,119715,185350,63700,47765,1554270,10815,25432,22088,14042,6366,1387,3531,8421,1819,6714,7013,7090,4579,25644,32015,31549,20686,1925,5151,13513,2427,9142,9396,10349,6893,39728,50023,49658,31161,1104,3311,7139,1571,5833,6374,6043,4133,23749,29324,29135,18694,14314,39545,84654,19969,58661,61184,60530,35628,336356,374908,416736,141717
158,159.0,GUJARAT,NAVSARI,113429,112956,1507,87146,24303,32339,40375,32210,40220,20350,27536,33130,309,74,9777,281088,279,10565,17480,690914,61,598301,982567,5,260,1470,503,1473,516,20450384,6197,74614,74417,197,135752010,15825,15249,576,1392871,33836,72949,104240,112306,118138,104418,104759,89814,210427,12300,19380,921631,1811,9559,12858,7159,1743,7452,7661,8463,1484,2589,5552,10709,7311,10705,8320,19545,15745,8281,8528,9462,1643,3167,6630,11849,8609,12782,10167,23646,18791,6355,6671,7310,808,2196,4812,9457,5535,8878,7649,16122,13435,68530,89335,72898,6351,22855,51789,83940,46578,101971,95063,224382,118875
159,160.0,GUJARAT,PANCH MAHALS,114603,114565,5900,25219,83446,24034,38207,24006,38160,14147,20815,31925,182,72,15951,556399,966,35413,3898,125112,697,325579,716924,8,20,876,128,877,128,6533,6332,86199,75913,10286,81570732,22387,14925,7462,223323,15688,74262,98648,91062,92689,86121,61775,53880,124228,7700,10871,669838,4275,10254,10785,5485,1126,176,322,666,234,503,339,1021,2474,8098,12450,16527,11164,192,400,866,268,623,434,1311,3234,11598,18953,26125,16730,169,291,610,214,444,288,882,2050,6446,10284,14091,9275,2756,5360,8961,2584,5931,3428,11409,27853,99465,165003,283934,100240
160,161.0,GUJARAT,PATAN,195643,195332,21942,5459,167931,20882,35519,20857,35486,6059,18995,31349,1006,439,16333,598989,2277,94977,385,11405,170,257693,705371,172,8,1051,820,1052,820,23915815,2789,43607,43116,491,69333610,44898,35168,9730,77885,22608,62610,70542,62039,69466,69140,51388,52273,143639,67500,34166,660245,4283,9927,9197,5806,2136,283,2416,6597,5628,1169,2122,3212,3669,8271,7273,6900,5786,388,3895,10934,9113,1587,2926,4368,5262,12587,10724,10417,8954,211,2012,6049,4659,1114,1925,3006,3275,7388,6327,6139,4599,1566,30626,114268,52181,14100,27314,38782,42188,121904,89296,107245,65901
161,162.0,GUJARAT,PORBANDAR,29349,29293,3734,993,24566,6823,12380,6823,12380,5523,6066,10492,666,2,4446,257472,1446,98682,174,7885,150,221613,364039,240,15,479,27,479,28,1352,546,25545,21431,4114,47336697,10982,5714,5268,0,2384,7902,14636,18086,23047,28645,27123,32113,143309,58600,8194,358811,1559,3082,3162,2007,682,1247,1670,1552,594,493,1085,1528,1575,2960,3612,4430,3977,2003,2588,2396,858,702,1598,2399,2379,4653,5746,7193,6460,958,1394,1360,434,437,788,1183,1228,2435,3102,3732,3296,15198,28462,21448,5815,7106,6920,19924,13882,51706,62414,74773,56391
162,163.0,GUJARAT,RAJKOT,111281,110940,6961,732,103247,5940,14655,5931,14615,5109,5087,12275,105,178,4765,219064,312,8094,10,313,187,114452,227471,0,0,278,55,278,55,1029584,1377,25921,7541,18380,20304148,34290,10675,23615,3525142,3463,13023,17910,18608,20723,19979,21271,20786,81152,7800,2756,217890,3049,3430,3149,1880,814,95,1672,1680,162,698,685,410,462,1377,2084,2719,1070,191,4042,3907,428,1809,1621,946,1034,3116,4742,6061,2391,62,1522,1419,137,592,420,85,352,1173,1763,2396,760,1012,53137,19447,2126,11044,5474,1218,5914,20527,48531,48330,10711
163,164.0,GUJARAT,SABAR KANTHA,87483,86361,15630,30894,39837,22126,40754,22058,40617,11980,17713,29736,788,98,7299,326388,5656,276232,4758,194268,472,425693,796888,324,153,1061,20,1065,20,14756820,2294,68082,53491,14591,92705888,31317,22309,9008,219655,10960,41930,66944,67290,83679,94049,76186,73306,202280,28600,51664,769259,3675,10381,9375,4956,1349,341,2473,3776,1077,801,2558,3308,4931,9673,11601,11579,7807,520,3854,5970,1594,1131,3847,5237,7945,16040,19791,19549,12845,190,1908,3010,845,511,1918,2318,3300,7255,9672,10073,4631,1704,33447,58775,11329,6601,27955,35540,49673,128918,187528,198609,56809
164,165.0,GUJARAT,SURAT,138865,138537,3454,122294,12789,25932,36548,25909,36482,22390,23560,32062,733,54,1008,37442,147,5504,22405,832318,3283,330103,875264,10,688,1396,481,1396,481,2561228,8024,68994,61301,7693,99730809,16816,11954,4862,0,26129,73824,98266,84145,82297,79890,76257,65556,214279,32500,42121,822829,2399,8354,10581,7772,2956,4515,5387,4485,3489,3502,3299,4131,2972,6997,9679,13446,12032,5616,7088,5714,4543,4554,4430,5571,3869,9169,12725,17506,15256,4175,4969,4092,3214,3147,2998,3769,2714,5990,8667,11721,10843,54954,75427,50293,40115,40525,42560,52594,25987,80119,123340,178894,110456
165,166.0,GUJARAT,SURENDRANAGAR,133486,131957,12504,3353,116100,11368,20465,11364,20458,5645,9902,17880,624,160,9134,420640,631,30583,137,6132,155,164163,457355,34,1,647,122,651,129,4093,1476,15997,8717,7280,17572253,44343,17259,27084,40649089,6247,26978,34864,39870,39117,42506,33561,46476,124048,18000,45688,442060,2944,5203,5542,3261,883,287,2838,5288,4177,1042,1543,1496,2572,4132,3452,2515,1804,480,5223,9738,6985,1436,1854,1996,4267,6957,5575,4079,3249,233,2493,4938,4103,932,1431,1460,1597,3171,2116,1786,1004,2692,48652,121404,72628,13114,18530,28198,24287,52354,34856,26812,13828
166,167.0,GUJARAT,TAPI,169251,169220,2108,155905,11207,69597,128015,69388,127676,39291,59753,105948,1477,640,3529,157094,633,35376,55591,1738007,5206,953309,1930477,48,1234,2614,1115,2631,1126,16438996,5857,77778,57440,20338,146716910,42730,22296,20434,17997711,102541,196306,217100,205826,207656,184277,154756,142274,369142,57100,93499,1762495,11824,29407,30618,23113,10986,9599,11659,10427,342,84,647,2489,5217,22273,30017,41990,28719,12477,17271,21611,832,144,1412,3634,7343,33375,48058,67183,45835,7109,8873,8674,201,58,462,1974,3282,18202,25779,37307,24004,79624,134778,168050,2905,698,9245,20895,32887,224321,369293,636233,251548
167,168.0,GUJARAT,VADODARA,97421,96072,13417,27667,54988,2703,5147,2691,5124,4534,2436,4601,51,12,1725,68652,180,7166,531,18047,118,42212,93865,4,6,145,41,145,41,1908576,1731,21343,15452,5891,12696103,19169,13733,5436,13284,2121,7258,10748,8749,7846,10185,7127,7328,27351,3500,1652,88918,732,1282,1336,945,306,105,157,266,229,360,306,220,342,576,989,1443,876,200,305,499,343,627,504,409,660,1097,1774,2391,1361,101,132,245,219,313,253,211,324,542,898,1244,705,2031,1805,4954,3107,6219,3629,3038,5980,9162,18063,25328,10549
168,169.0,GUJARAT,VALSAD,183738,182894,4314,157628,20952,15904,24045,15857,23954,5903,14386,21346,525,10,2170,74279,67,3715,12149,557182,25,365008,635176,2,489,1011,259,1011,259,4422,2823,20952,13315,7637,41805816,39029,17718,21311,53398711,10388,35304,54238,56125,67523,62402,55467,52289,186907,13300,41233,612947,1486,6849,7464,4179,1368,3720,3889,2985,1540,1360,1017,3619,4744,7893,7981,7889,3102,5369,5421,4263,2070,1691,1171,4488,6367,10773,11092,10785,4137,2948,3153,2437,1221,955,674,2854,3783,6978,7165,7052,2646,57609,55357,38069,23840,7657,6777,30463,47241,105257,114731,121042,27133
169,170.0,HARYANA,AMBALA,24047,24045,12956,0,11089,3137,3951,3133,3946,381,2656,3289,8,1,1155,25446,1501,30539,0,0,43,23723,55985,8,0,117,82,117,83,195355,2107,24688,24649,39,9958302,667,667,0,450981,4709,11890,14786,9627,5097,4065,2018,1666,1296,100,731,46051,351,975,1199,547,217,636,576,969,680,239,191,118,48,96,13,771,1566,786,756,1197,844,296,245,144,60,110,15,920,1884,460,473,792,571,190,86,90,8,53,13,570,1355,7582,6270,9356,6908,2056,948,528,112,624,210,7223,14168
170,171.0,HARYANA,BHIWANI,71103,71076,29296,1,41779,17628,28242,17621,28204,5813,14812,22406,93,20,7071,173590,7741,175453,0,0,25,174479,349043,33,0,739,303,745,312,2552036,1519,86705,83572,3133,52790870,8552,7914,638,1894190,28318,59936,62700,41790,38256,24919,19531,18093,46075,7000,2425,290556,2798,7217,7109,3608,1674,1137,1651,5959,4208,2894,3122,4116,4052,4307,1341,3019,3172,2013,2753,9007,6483,4604,4613,5628,5636,6090,1831,3955,4268,716,1225,4986,3370,1935,2595,3019,3113,3277,884,2297,1879,14214,21244,67268,46176,19134,25470,32766,35121,38298,8278,20599,20475
171,172.0,HARYANA,FARIDABAD,4216,4216,1500,0,2716,630,654,621,645,287,582,606,9,1,313,9012,269,8862,0,0,76,7163,17874,9,0,23,21,24,23,298,204,3389,3374,15,2052324,0,0,0,0,428,2490,4402,1992,855,3568,2164,151,915,600,309,15027,122,197,168,80,39,34,89,52,18,49,29,135,107,332,109,102,88,43,98,62,18,55,30,141,111,335,111,103,88,34,89,52,0,43,29,132,89,308,102,59,80,602,1297,868,0,594,826,2070,1922,5889,1446,1150,1210
172,173.0,HARYANA,FATEHABAD,44831,44831,29653,0,15178,26636,45840,26635,45838,9115,23013,37302,297,52,6185,145119,16828,423119,0,0,75,314822,568238,245,0,1184,78,1185,78,451631,1347,85802,81176,4626,116896979,0,0,0,0,43156,84240,87072,78868,65440,51192,38551,31504,58026,17400,12789,493589,4674,11388,11202,6154,3884,0,7830,6042,6656,8598,6945,9329,9757,9753,2367,277,7417,0,12636,9487,10639,13725,10726,14921,15784,16237,3816,434,12372,0,6082,4469,5049,6737,5099,7028,7450,7883,1704,234,5768,0,63517,41671,50058,67839,49849,79450,67155,83843,7473,1896,55487
173,174.0,HARYANA,GURUGRAM,8805,8804,4501,2,4301,979,1123,979,1123,514,932,1066,41,0,447,21665,485,23900,0,0,20,21106,45565,20,0,85,20,87,20,677,251,10208,9900,308,7198239,0,0,0,0,618,3002,2315,3223,1445,4056,2180,6546,18019,3300,861,44033,221,336,264,162,83,92,64,71,77,67,131,248,218,390,359,378,623,101,70,73,80,76,142,275,251,452,416,433,681,92,64,71,77,67,131,240,209,383,353,370,583,940,834,1170,1042,1094,2262,4119,4493,6098,7297,5341,10875
174,175.0,HARYANA,HISAR,79114,79110,43160,6,35944,36115,65763,36101,65731,20038,30385,50730,411,26,12975,386410,17408,491657,2,66,61,420708,878133,213,0,2202,43,2204,45,9707,4723,108873,86438,22435,198547979,463,206,257,312746,47802,108091,121471,116055,99779,86058,71161,61626,124535,29700,11855,789955,7964,15885,16394,7170,3317,2053,13995,17151,14975,7124,10742,17675,11367,10776,777,6520,5119,3394,23596,29521,24989,11618,17327,29762,18782,17345,1263,10190,8193,1088,9871,12229,10380,5261,7002,11972,8063,7199,520,4611,3139,12122,105097,163935,115862,63460,71675,124592,78346,66715,5645,42985,27699
175,176.0,HARYANA,JHAJJAR,42942,42942,16432,6,26504,2526,3434,2512,3413,800,2339,3135,47,1,1259,32676,1080,29403,0,0,15,22805,62079,32,0,154,75,154,75,228443,397,42097,37261,4836,11119567,1286,780,506,0,2978,10616,13669,3755,6804,7560,2406,1515,8060,4300,416,50741,458,941,1071,489,176,376,443,203,344,151,0,594,704,573,309,279,438,549,612,267,458,194,0,786,918,757,396,355,580,353,358,182,368,151,0,551,604,506,239,271,394,7692,7034,3879,5744,2283,0,6946,9574,8176,3673,2492,4586
176,177.0,HARYANA,JIND,40705,40705,22094,0,18611,13365,19791,13366,19793,1478,11666,16526,192,11,4319,126742,7347,208484,0,0,13,128088,335226,104,0,728,122,728,122,774326,2188,46859,33114,13745,67650004,0,0,0,0,18788,40927,46639,46142,45500,36834,24112,22656,34087,11000,8541,301304,2030,4994,5566,2794,1142,932,3920,4840,3675,4259,2711,4535,6060,4710,954,2749,2915,1613,5419,6584,5289,6088,3661,6193,7925,6151,1219,3318,3684,665,2953,3620,2817,2989,2218,3187,4701,3840,716,2111,2282,8005,31093,33772,31770,31385,21822,34041,50418,43673,7744,19861,21642
177,178.0,HARYANA,KAITHAL,29952,29950,14076,0,15874,7143,9624,7142,9623,2608,6141,8060,26,4,2654,70575,3487,85992,0,0,66,78185,156567,10,0,387,113,388,114,137679,1536,30057,29250,807,27511442,1831,1779,52,1750392,8081,25782,31330,25367,22920,13260,11232,4697,11251,1800,847,134675,888,2358,2536,1492,786,210,3354,2561,2802,863,351,413,1349,2939,520,1309,1031,280,4290,3307,3496,1000,413,505,1762,3790,585,1519,1182,189,2768,1954,2082,591,168,317,1085,2154,421,1028,796,3202,36523,22124,25420,6270,1940,3660,11570,24233,4670,9796,7159
178,179.0,HARYANA,KARNAL,48216,48193,25441,0,22752,12608,17608,12602,17588,4900,12176,16616,425,6,5044,173010,7132,205137,0,0,16,204720,378147,212,0,858,139,859,139,4526,1968,67182,60894,6288,81772350,0,0,0,0,19356,40418,48976,39021,37222,35761,27179,22268,65097,35400,7449,338494,2141,4874,5222,2847,1532,874,3455,4714,3919,2291,1878,1442,1855,3720,2290,2295,1420,1083,4438,6212,5131,3018,2339,1730,2310,4568,2810,3018,1815,735,3158,4430,3573,2058,1625,1444,1923,3558,2402,2120,1286,8844,40862,64020,47703,31332,21793,22172,28299,44373,26383,28383,13983
179,180.0,HARYANA,KURUKSHETRA,37178,37167,13053,5,24109,6794,11075,6765,11014,2796,5641,8474,105,16,3643,86942,1998,52584,0,0,25,69367,139526,45,0,333,89,334,92,2469,1513,34654,25344,9310,33911519,3064,1711,1353,439116,10826,21350,20127,13775,13105,13323,9759,8252,18276,5700,5033,117484,1317,2653,2617,1291,596,455,1826,1627,1056,570,648,730,2404,2317,496,104,1441,662,2795,2534,1458,947,947,1028,3665,3323,727,163,2150,273,1500,1267,687,361,532,594,2053,2155,395,83,831,4130,15736,13020,7641,5435,6642,7374,34317,26683,5230,1409,11909
180,181.0,HARYANA,MAHENDRAGARH,36701,36700,8369,0,28331,5969,7709,5967,7705,2623,4438,5690,98,3,3284,100860,1154,33495,0,0,537,54870,134355,37,0,260,256,269,258,396244,4155,33911,33060,851,28241788,26,26,0,0,7211,19205,27952,12662,8996,11954,7707,15714,12852,4200,5902,118562,368,1952,2039,936,395,273,690,987,1115,1364,1168,894,1584,1760,681,1628,1069,363,879,1234,1375,1709,1443,1128,1985,2248,837,1946,1286,193,618,717,889,891,664,618,999,1103,434,1259,809,2696,9879,10542,13923,11552,8886,9089,14811,17024,6131,18830,10992
181,182.0,HARYANA,MEWAT,44502,44485,4558,2,39925,8443,22781,8444,22785,651,7079,19097,764,8,6699,380280,379,22307,1,100,14,180591,402687,44,1,852,503,865,503,3214,2149,25116,17992,7124,27102234,6637,3676,2961,10830017,1377,9267,21628,32756,42059,43426,24972,42877,107420,62900,14005,398583,5927,5555,4759,2270,586,2076,1269,1562,2760,855,151,446,549,536,123,699,3011,5375,2955,3795,6978,2252,411,1139,1501,1539,379,1817,7794,1683,1111,1600,2449,1164,156,307,434,456,114,563,2296,54699,36243,50787,75474,31487,4230,8854,13931,15128,4656,18213,88985
182,183.0,HARYANA,PALWAL,17028,17028,4447,0,12581,4989,6608,4963,6564,2676,4180,5424,195,13,3189,142315,991,40204,0,0,13,47738,182519,42,0,370,137,386,141,41230,648,17810,16843,967,35088536,7,7,0,25100,2569,11913,18266,18400,19054,18030,16542,17303,40651,12200,7591,175041,1070,1694,1507,844,309,277,180,105,509,875,859,1498,2379,2529,1765,659,688,319,189,123,638,1066,1060,1846,3093,3332,2278,822,802,233,191,104,426,806,805,1292,1793,2123,1261,480,460,4779,3030,1404,7477,14220,14395,20291,35561,47578,19492,7431,6861
183,184.0,HARYANA,PANCHKULA,13480,13480,3089,0,10391,3157,3702,3157,3702,1516,3061,3565,39,2,2370,76648,691,23593,0,0,19,11131,100241,16,0,218,78,218,78,1503,1084,12041,11815,226,15646540,1213,1186,27,2104600,2772,11748,14540,11722,12518,10781,6888,7784,17558,2900,1030,92042,473,1150,1063,584,295,747,685,503,586,637,569,447,444,1024,884,754,950,825,773,580,628,687,623,490,501,1192,960,803,1032,718,616,478,520,631,601,447,471,959,834,733,964,9352,6678,5299,5820,9587,9263,6276,6217,12850,10190,7886,10823
184,185.0,HARYANA,PANIPAT,20201,20201,9679,0,10522,3592,6334,3592,6333,553,3334,5866,257,10,1615,67945,1719,66783,0,0,32,56902,134728,135,0,300,71,301,71,2233,1352,23682,21154,2528,26567632,5,4,1,0,4052,9283,11601,10344,11244,11366,11356,10616,29083,24100,1683,126675,1011,1879,1762,909,305,563,690,1245,1235,547,273,405,776,1156,407,571,566,893,1207,2252,2179,783,417,610,1162,1802,622,837,817,532,620,1250,1168,460,177,361,749,1066,393,501,409,11077,12593,28786,22017,7052,2658,4579,10164,17526,4627,7502,6147
