Sno.,State Name,Total households applied for job card,Total job cards issued,Total job cards (SC),Total job cards (ST),Total job cards (non-SC/ST),Total households demanded work,Total persons demanded work,Total households allotted work,Total persons allotted work,Total muster rolls filled,Total households worked,Total persons worked,Total households reached 100 day limit,Total persons with disability,Total households worked (non-SC/ST),Total person-days worked (non-SC/ST),Total SC households worked,Total person-days worked by SCs,Total ST households worked,Total person-days worked by STs,Total land reform/IAY households worked,Total person-days worked by women,Total person-days,Total SC households over 100 day limit,Total ST households over 100 day limit,"Labour exp. (disbursed, Rs. In Lakhs)","Material exp. (disbursed, Rs. In Lakhs)","Labour exp. (disbursed + pending, Rs. In Lakhs)","Material exp. (disbursed + pending, Rs. In Lakhs)",Amount sanctioned (Rs. In Lakhs),Total works,Total bank accounts,Total individual bank accounts,Total joint bank accounts,Amount disbursed to bank accounts,Total post office accounts,Total individual post office accounts,Total joint post office accounts,Amount disbursed to post office accounts,Total households completed<br>person-days in range:1-10,Total households completed<br>person-days in range:11-20,Total households completed<br>person-days in range:21-30,Total households completed<br>person-days in range:31-40,Total households completed<br>person-days in range:41-50,Total households completed<br>person-days in range:51-60,Total households completed<br>person-days in range:61-70,Total households completed<br>person-days in range:71-80,Total households completed<br>person-days in range:81-99,Total households completed<br>person-days in range:100,Total households completed<br>person-days in range:>100,Total households completed<br>person-days in range:>14,Total workers employed<br>in age group:,Total workers employed<br>in age group:30-40yrs,Total workers employed<br>in age group:40-50yrs,Total workers employed<br>in age group:50-60yrs,Total workers employed<br>in age group:>60yrs,Total households demanded<br>work(Apr),Total households demanded<br>work(May),Total households demanded<br>work(Jun),Total households demanded<br>work(Jul),Total households demanded<br>work(Aug),Total households demanded<br>work(Sep),Total households demanded<br>work(Oct),Total households demanded<br>work(Nov),Total households demanded<br>work(Dec),Total households demanded<br>work(Jan),Total households demanded<br>work(Feb),Total households demanded<br>work(Mar),Total persons demanded work(Apr),Total persons demanded work(May),Total persons demanded work(Jun),Total persons demanded work(Jul),Total persons demanded work(Aug),Total persons demanded work(Sep),Total persons demanded work(Oct),Total persons demanded work(Nov),Total persons demanded work(Dec),Total persons demanded work(Jan),Total persons demanded work(Feb),Total persons demanded work(Mar),Total households worked(Apr),Total households worked(May),Total households worked(Jun),Total households worked(Jul),Total households worked(Aug),Total households worked(Sep),Total households worked(Oct),Total households worked(Nov),Total households worked(Dec),Total households worked(Jan),Total households worked(Feb),Total households worked(Mar),Total persons worked(Apr),Total persons worked(May),Total persons worked(Jun),Total persons worked(Jul),Total persons worked(Aug),Total persons worked(Sep),Total persons worked(Oct),Total persons worked(Nov),Total persons worked(Dec),Total persons worked(Jan),Total persons worked(Feb),Total persons worked(Mar)
11.0,JAMMU AND KASHMIR,1310063,1209634,78243,135537,995854,535627,793821,534401,791855,351243,454920,653849,5101,2711,385756,16129764,24200,891167,44964,1839244,5337,5530084,18860175,0,0,50328,3309,52864,4885,10185948,400083,1791085,1785014,6071,7166558038,495,487,8,0,0,0,0,0,0,0,0,0,0,0,0,0,85862,215576,198543,108999,44162,21537,98059,123150,141046,83674,120721,148188,176418,60324,7,0,0,29289,129366,170393,196985,111794,164184,202078,239845,81517,7,0,0,17340,83743,120079,144627,98083,114216,166902,183636,20754,0,0,0,219085,1618068,2349602,3114879,1953391,2090215,3560835,3786123,166293,0,0,0
12.0,JHARKHAND,5981446,5206519,563883,1613576,3029060,2632005,3608293,2630404,3606043,3322604,1964845,2476552,26576,8191,1251955,49583401,195353,7492467,517537,20164008,57763,32065565,77239804,0,0,145810,27118,148592,28283,8098410,2285505,5216472,5148256,68216,14723618313,498528,423661,74867,18849,0,0,0,0,0,0,0,0,0,0,0,0,575608,821065,654244,327466,96848,244489,685589,1071545,973501,741952,1100429,1248387,1092950,620112,5,0,0,293772,853874,1367860,1230026,957737,1392465,1538862,1301773,716771,5,0,0,215631,599385,894974,753335,486161,765869,1012164,890439,107531,0,0,0,2416357,9170071,14031862,9467334,5950830,9667572,14255412,11636224,647467,0,0,0
13.0,KARNATAKA,6888773,6882527,1242532,618371,5021624,2968085,5739230,2915029,5549073,1648044,2676723,4990194,22915,12515,1921323,80999543,484208,19431067,271192,11453562,52475,54751596,111884190,0,0,244835,66376,251602,111376,57844874,2790718,11487095,10867097,619998,29982870514,235406,128912,106494,3095,0,0,0,0,0,0,0,0,0,0,0,0,643060,1546568,1431218,975724,388730,452003,1259122,1511976,1280112,897878,898941,834905,809332,301931,0,0,16,789458,2279897,2739793,2265197,1515757,1478218,1355179,1295826,476463,0,0,27,374830,1112560,1314029,1067327,723033,679816,646090,577298,28887,0,0,0,6068153,20884196,24316292,18944984,12061777,10872182,9967440,8508996,263296,0,0,0
14.0,KERALA,3802251,3778177,451417,126195,3200565,1602326,1861314,1602176,1861049,1779763,1440620,1640500,51076,1953,1149448,48676574,220811,10091251,70361,4340425,19920,57217599,63108250,0,0,167370,25728,169187,43974,1101589,1815413,3581447,3570923,10524,18416943840,43878,43822,56,55583848,0,0,0,0,0,0,0,0,0,0,0,0,42444,272104,523659,502340,299972,53512,580847,929351,853779,757642,955227,988687,1137697,527056,29,0,0,57707,618719,1006702,930353,824899,1048141,1080167,1254152,568302,33,0,0,44261,523271,872378,827569,695535,839328,930270,1052475,128718,0,0,0,265718,4809655,10330237,9218309,6310806,9010518,10787516,11802966,566916,0,0,0
15.0,MADHYA PRADESH,8146533,7498887,1177167,2392090,3929630,5464815,10779400,5457592,10762670,4354651,4536886,8332523,129494,70489,2342128,123508316,637488,31519904,1557270,78111208,94399,93613024,233139333,0,0,407026,134024,412696,190433,125030234,2114125,10820987,9203065,1617922,38695128090,243885,195209,48676,509137417,0,0,0,0,0,0,0,0,0,0,0,0,1466716,2854918,2174588,1254649,573424,765272,2514040,2816510,2254532,1886412,2000778,1970229,1894918,1311498,31,0,11,1131457,4261448,4842874,3731526,3024760,3166887,3128348,3009255,2009451,49,0,17,637128,2183418,2457361,1839464,1497486,1605587,1519904,1397467,170838,0,0,0,6853619,43876070,48688507,33556189,25084162,26293667,25448100,21934923,1428339,0,0,0
16.0,MAHARASHTRA,9600806,8814607,834410,1221854,6758343,1466547,2814789,1462737,2806137,1129992,1260843,2276172,65806,13736,818727,26517669,118541,3689916,323575,10525540,44384,17162356,40733125,0,0,89795,14414,90810,25141,127019419,1521468,7409910,6820769,589141,8971761383,1196192,1168136,28056,67894997,0,0,0,0,0,0,0,0,0,0,0,0,193650,836310,680313,403207,162737,229547,813158,664809,341292,237485,261334,258586,224663,158156,24,0,0,407847,1546845,1217475,559281,380599,422392,419714,378579,269704,26,0,0,198701,689637,552572,302064,206172,229933,228344,186232,6883,0,0,0,2684363,12062364,8449232,4725344,2955725,3466032,3535729,2793567,60991,0,0,0
17.0,MANIPUR,579661,575593,15013,245899,314681,533680,587230,532837,585661,301688,523513,565296,89,1708,281691,12699488,14257,684735,227565,11315726,707,12591613,24699949,0,0,41134,28022,88337,35464,173069,139114,603275,562840,40435,3836096091,18294,16115,2179,205167,0,0,0,0,0,0,0,0,0,0,0,0,50584,150437,153459,114636,96183,16920,120867,137545,247819,264211,314033,347107,208039,96412,0,0,0,17022,125814,140649,255157,267931,319512,353128,211436,97067,0,0,0,10158,111145,138271,239857,279809,316315,380859,204546,20253,0,0,0,81497,1206032,1637264,3478415,3830740,5422067,6309553,2647127,87262,0,0,0
18.0,MEGHALAYA,615272,603428,4022,556261,43145,486844,660549,486721,660379,230420,469117,632454,48902,1798,22745,886466,2785,107318,443587,23169991,4325,11998796,24163775,0,0,50203,37483,51095,53176,2446900,124054,581217,460574,120643,3510690231,4100,3849,251,1883825,0,0,0,0,0,0,0,0,0,0,0,0,121184,194926,143214,102431,70848,24500,106478,194490,178872,213501,239082,185384,154939,79345,0,0,0,28734,130353,241379,224938,262996,293240,230515,190036,95715,0,0,0,22333,104396,203091,202024,223818,252900,219796,154435,3909,0,0,0,257266,1531591,3692589,3471682,3960921,4708794,4132830,2395097,15565,0,0,0
19.0,MIZORAM,204116,203763,39,202001,1723,212525,221086,211853,220272,34231,211320,219655,0,128,1832,122206,42,3344,209446,16382424,3243,9079331,16507974,0,0,37239,2929,37300,3002,49138,57372,209229,204840,4389,3487777946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22228,67612,58706,35610,35500,197075,198294,199319,199221,199720,200077,200977,201842,160582,0,0,0,197074,198294,199318,199221,199721,200076,200978,201842,160589,0,0,0,196795,197382,198446,198546,199087,199674,200350,200984,0,0,0,0,983904,2765387,2676964,2780287,2475334,2137069,1059874,1629155,0,0,0,0
20.0,ODISHA,7495422,7223853,1213834,1955188,4054831,3746876,6836760,3744416,6831517,4721538,3054612,5032157,176495,13999,1594562,69951544,449319,20095524,1010731,51959483,93898,62685437,142006274,0,0,314658,63712,319638,75673,27919195,2259479,9304817,8910824,393993,30050947916,677182,517926,159256,463624267,0,0,0,0,0,0,0,0,0,0,0,0,541512,1534766,1516499,957180,477529,519440,1266942,1632321,1207221,1193308,1295050,1222275,1317322,632464,71,14,3,776958,2063411,2743027,1946327,1898420,2046992,1902051,2004132,929707,88,14,10,459796,1167352,1488116,1001960,938663,1018181,1014407,1054666,103294,0,0,0,6646746,22505837,28039337,17409644,15910065,17452315,16624813,16668497,762564,0,0,0
21.0,PUDUCHERRY,73591,71682,19990,130,51562,53951,62413,53948,62408,2521,47843,53288,41,216,33136,703320,14621,342406,86,1930,99,910413,1047656,0,0,2249,79,2250,80,3757,3493,93841,93364,477,224735953,249,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2654,15878,17836,11465,5455,13598,31200,37970,32708,25234,14134,11261,5073,573,0,0,0,14630,33690,41423,35665,27390,15339,11838,5245,594,0,0,0,11400,25631,32741,28276,21615,11797,9482,4164,0,0,0,0,56905,162483,289996,203698,159337,88471,67914,18852,0,0,0,0
22.0,PUNJAB,1955384,1819144,1193778,868,624498,938138,1178617,937118,1177253,447012,805732,970881,6865,2832,256284,8322095,548998,16183676,450,14047,2778,13990362,24519818,0,0,62401,14067,63148,22422,330257,352927,2111935,2037926,74009,6307629148,36416,35206,1210,449420,0,0,0,0,0,0,0,0,0,0,0,0,97145,250754,275043,196227,151749,33521,280930,358289,430120,455199,426156,336672,310260,180524,0,0,0,35740,318461,411311,499368,532172,494839,381840,349428,201276,0,0,0,28666,241365,307633,365873,395386,362089,286028,238929,12844,0,0,0,266094,2172958,3046702,4424458,4635268,4123692,3298543,2482935,69698,0,0,0
23.0,RAJASTHAN,11467272,11030926,2224586,2076783,6729557,7440230,11116861,7437903,11111382,4503513,6826330,9661539,241422,28205,3877818,178364715,1470930,70298834,1477582,75407471,28367,209561574,324071020,0,0,499590,38598,501830,61738,13813344,1912536,15659561,15295251,364310,53987995844,815060,788384,26676,288020,0,0,0,0,0,0,0,0,0,0,0,0,1463515,3195612,2481632,1574747,942292,925766,4128175,5370773,3898588,2362496,1700793,1547303,1576073,1251080,524,0,0,1198161,5282491,7091434,4903789,2934556,2128381,1928609,1907308,1440619,559,0,0,720504,3678199,4934873,3471571,1980817,1353135,1175821,1049457,2845,0,0,0,9307498,68612451,100932574,61818617,31039332,20972154,17450169,13824896,8664,0,0,0
24.0,SIKKIM,85859,84624,3915,31098,49611,63058,74028,62990,73949,20239,60062,69351,2153,156,35241,1506126,2651,112906,22170,1001753,182,1313063,2620785,0,0,5572,1248,5602,1542,344553,24436,111886,110567,1319,545676949,886,842,44,0,0,0,0,0,0,0,0,0,0,0,0,0,5090,21830,19489,12660,9238,5146,14531,41751,32369,24229,25495,21404,17460,12448,0,0,0,5420,15756,45116,35182,26054,27392,22842,18244,13050,0,0,0,4761,13967,40403,31011,23027,24650,20437,15201,55,0,0,0,48781,206484,667780,500265,346221,399098,269091,182742,323,0,0,0
25.0,TAMIL NADU,8908482,8644761,2187818,128749,6328194,6549046,7767772,6548766,7767329,4034253,6321703,7390221,28969,63554,4614228,171568710,1626606,64402702,80869,2963980,59419,202797405,238935392,0,0,430071,108255,430493,183530,1811555,1608219,10619154,10613002,6152,45256344675,17,17,0,27218,0,0,0,0,0,0,0,0,0,0,0,0,356208,1889895,2386310,1657807,1100057,389799,2638684,4132291,4343785,4113915,4345339,4585225,3730465,2065667,20,9,2,415765,2871513,4583615,4842611,4535108,4771040,5019971,3996131,2166435,20,9,2,305265,2445866,3885891,4115948,3867499,4071853,4278338,3378405,44743,0,0,0,1418434,18664902,37599168,42702136,32673076,38206190,41949151,25550768,181318,0,0,0
26.0,TRIPURA,642272,637316,109537,261865,265914,583357,797768,583341,797677,556838,573605,771588,31653,8326,231564,10148835,98729,4450058,243312,15578005,85554,14243001,30176898,0,0,56683,12151,56944,16188,150086,953017,1086657,1078287,8370,5643532523,78,61,17,12836,0,0,0,0,0,0,0,0,0,0,0,0,51433,251800,221904,148738,97410,87130,414691,370307,374797,360851,399527,324941,295228,154953,0,0,0,94627,455198,418987,431427,420057,462293,365891,331800,168941,0,0,0,79787,401703,361456,368965,352796,391668,327967,273966,23086,0,0,0,572869,4468702,4299426,4569726,4531240,5237245,3335092,3032086,124921,0,0,0
27.0,UTTAR PRADESH,21429238,19053799,5852369,177928,13023502,11141095,14310925,11135884,14304194,5328259,8518825,10371353,141939,16910,5799508,205978188,2638834,94145622,80483,2867498,79188,98494808,302991308,0,0,567126,191186,577708,256770,67473015,3417804,19685910,19287667,398243,59911833099,232282,220766,11516,299691,0,0,0,0,0,0,0,0,0,0,0,0,1616356,3469309,3213595,1561876,499197,1113634,5473484,7487892,4357809,3266529,3044255,3281186,2727482,1187291,12,0,0,1276190,6569489,9254568,5151243,3748869,3456046,3732656,3041874,1300823,12,0,0,884038,4731484,5388478,3106575,2105019,1977376,2003908,1532158,30098,0,0,0,9090793,72215503,82955699,41250980,26727785,25962187,25796035,18823732,175382,0,0,0
28.0,UTTARAKHAND,1213244,1151423,210864,41983,898576,613194,842311,612916,841899,245682,568093,758682,13512,1637,458464,16163613,88798,3251054,20831,709923,2756,10936053,20124590,0,0,37439,7041,37620,10975,196043,282254,1419280,1372199,47081,4034447072,29857,29103,754,39143245,0,0,0,0,0,0,0,0,0,0,0,0,76555,227309,220320,139297,93154,74963,195086,224413,240130,216296,224364,183727,149500,65517,0,0,0,90694,236758,275707,295114,264737,274993,225292,181061,77936,0,0,0,64637,173828,206222,223671,200782,207986,165624,116646,1600,0,0,0,843333,2562502,3135187,3392878,2971563,3148691,2437872,1624788,7878,0,0,0
29.0,WEST BENGAL,13755632,13051245,3280822,913034,8857389,7715224,11670029,7713306,11666479,7510814,7130127,10253611,292639,73980,4544923,194082384,2014953,84253431,570251,25473641,536171,136119731,303809456,0,0,578064,151733,584004,251963,12417208,5857610,19757686,18592954,1164732,59341103905,1195762,1095538,100224,43384903,0,0,0,0,0,0,0,0,0,0,0,0,744422,3037799,3091174,2209763,1170602,749250,2616157,3871803,3166237,2166053,2332482,2303793,2121586,879999,423,28,0,940193,3490570,5231268,4207280,2826845,2998837,2933489,2682955,1091961,450,28,0,711298,2534119,3731525,3110925,2098366,2276901,2253302,1790308,64356,0,0,0,12480631,44881207,66048787,51939170,33872661,34307664,33540792,26352176,399673,0,0,0
,Total:,150477911,140880320,28468956,18008394,94402970,72564825,109682226,72457640,109398071,57665161,63023278,90438142,1855639,467892,40223983,1628139810,13030555,524425356,9768740,460003846,2963082,1367649369,2612568586,0,0,5015031,1484198,5161177,2167543,615162947,40558625,161701393,154621133,7080260,510683391631,6829528,6067774,761754,1961265416,0,0,0,0,0,0,0,0,0,0,0,0,10902395,28063436,26043680,16647169,8736098,12155576,34358552,42679628,31586709,24175814,24243400,24169985,22506447,12719440,1254,51,82,17781319,48818982,59779863,42278830,31391821,31089918,30669352,28554784,16079252,1375,51,126,9483640,30499670,36956149,26719787,19576538,19606748,19587626,16822046,921179,0,0,0,119249384,508447293,613510291,383350127,255750854,259891038,259129620,207192033,6012188,0,0,0
